user_id,step,psi_user,delta_selected,actual_delta,psi_target,tweet_id,psi_tweet,tweet_popularity,engaged,reward,psi_user_after,model_based
100091223,17,1.7192103486269712,-0.3,-0.3,1.4192103486269712,syn_1007,1.49248,7901,0,0.0,1.7192103486269712,True
100091223,18,1.7192103486269712,-0.3,-0.3,1.4192103486269712,syn_1233,1.434055,3752,1,3.1,1.6983033749967813,True
100091223,19,1.6983033749967813,-0.3,-0.3,1.3983033749967813,syn_1663,1.481153,3529,0,0.0,1.6983033749967813,True
10012122,0,0.4248173,0.15,0.14999999999999997,0.5748173,syn_1302,0.5445028,1256,0,0.0,0.4248173,True
10012122,1,0.4248173,-0.3,-0.3,0.12481730000000002,syn_122,0.03281495,89781,0,0.0,0.4248173,True
10012122,2,0.4248173,-0.3,-0.3,0.12481730000000002,syn_555,0.243878,3168,0,0.0,0.4248173,True
10012122,3,0.4248173,0.15,0.14999999999999997,0.5748173,syn_2164,0.7533702,1071,1,1.2999999999999998,0.5135398866317749,True
10012122,4,0.5135398866317749,0.15,0.15000000000000002,0.6635398866317749,syn_977,0.4644584,2397,1,1.3,0.5109536038420677,True
10012122,5,0.5109536038420677,0.15,0.15000000000000002,0.6609536038420677,syn_2731,0.7478982,1418,0,0.0,0.5109536038420677,True
10012122,6,0.5109536038420677,-0.15,-0.15000000000000002,0.36095360384206765,syn_1516,0.1853835,5722,0,0.0,0.5109536038420677,True
10012122,7,0.5109536038420677,0.0,0.0,0.5109536038420677,syn_2212,0.6552197,1382,0,0.0,0.5109536038420677,True
10012122,8,0.5109536038420677,0.3,0.3,0.8109536038420677,syn_970,0.9026288,2515,0,0.0,0.5109536038420677,True
10012122,9,0.5109536038420677,-0.3,-0.3,0.21095360384206768,syn_1516,0.1853835,5722,0,0.0,0.5109536038420677,True
10012122,10,0.5109536038420677,-0.3,-0.3,0.21095360384206768,syn_282,0.3837837,2963,0,0.0,0.5109536038420677,True
10012122,11,0.5109536038420677,0.15,0.15000000000000002,0.6609536038420677,syn_162,0.8447564,13154,0,0.0,0.5109536038420677,True
10012122,12,0.5109536038420677,-0.15,-0.15000000000000002,0.36095360384206765,syn_4291,0.4413391,1838,0,0.0,0.5109536038420677,True
10012122,13,0.5109536038420677,-0.3,-0.3,0.21095360384206768,syn_808,0.4207294,8990,0,0.0,0.5109536038420677,True
10012122,14,0.5109536038420677,0.3,0.3,0.8109536038420677,syn_3977,0.6738704,2487,0,0.0,0.5109536038420677,True
10012122,15,0.5109536038420677,0.0,0.0,0.5109536038420677,syn_2197,0.4291805,6072,0,0.0,0.5109536038420677,True
10012122,16,0.5109536038420677,-0.3,-0.3,0.21095360384206768,syn_2144,0.153888,791,0,0.0,0.5109536038420677,True
10012122,17,0.5109536038420677,0.15,0.15000000000000002,0.6609536038420677,syn_592,0.7168465,2732,1,1.3,0.5489344099245548,True
10012122,18,0.5489344099245548,0.15,0.15000000000000002,0.6989344099245548,syn_2214,0.5632347,2599,1,1.3,0.5485886880836963,True
10012122,19,0.5485886880836963,0.15,0.15000000000000002,0.6985886880836963,syn_3258,0.8821343,5063,0,0.0,0.5485886880836963,True
100122730,0,1.922963,-0.3,-0.3,1.622963,syn_332,1.821125,4852,0,0.0,1.922963,True
100122730,1,1.922963,-0.3,-0.3,1.622963,syn_223,1.794579,13344,0,0.0,1.922963,True
100122730,2,1.922963,-0.3,-0.3,1.622963,syn_654,1.826941,11015,0,0.0,1.922963,True
100122730,3,1.922963,-0.3,-0.3,1.622963,syn_267,1.758392,9779,0,0.0,1.922963,True
100122730,4,1.922963,0.15,0.15000000000000013,2.072963,syn_258,1.991643,13933,0,0.0,1.922963,True
100122730,5,1.922963,-0.3,-0.3,1.622963,syn_205,1.569055,11723,0,0.0,1.922963,True
100122730,6,1.922963,-0.3,-0.3,1.622963,syn_223,1.794579,13344,0,0.0,1.922963,True
100122730,7,1.922963,-0.15,-0.1499999999999999,1.772963,syn_1159,1.602944,2486,0,0.0,1.922963,True
100122730,8,1.922963,0.3,0.3,2.222963,syn_2190,2.288988,16084,1,1.6,2.013940355837822,True
100122730,9,2.013940355837822,0.3,0.2999999999999998,2.313940355837822,syn_159,2.268094,9879,0,0.0,2.013940355837822,True
100122730,10,2.013940355837822,-0.3,-0.3,1.7139403558378221,syn_67,1.93475,8560,1,1.6,2.005722262993932,True
100122730,11,2.005722262993932,-0.3,-0.3,1.705722262993932,syn_715,1.94349,19799,1,1.6,1.999472175822139,True
100122730,12,1.999472175822139,-0.3,-0.3,1.699472175822139,syn_1282,1.658965,6730,0,0.0,1.999472175822139,True
100122730,13,1.999472175822139,-0.3,-0.3,1.699472175822139,syn_65,1.840576,5118,0,0.0,1.999472175822139,True
100122730,14,1.999472175822139,-0.3,-0.3,1.699472175822139,syn_263,1.813879,10102,0,0.0,1.999472175822139,True
100122730,15,1.999472175822139,0.3,0.2999999999999998,2.299472175822139,syn_242,2.298189,18904,1,1.5999999999999996,2.032765866354585,True
100122730,16,2.032765866354585,0.3,0.2999999999999998,2.3327658663545847,syn_340,2.2824,5188,1,1.5999999999999996,2.0602802942548992,True
100122730,17,2.0602802942548992,0.3,0.2999999999999998,2.360280294254899,syn_138,2.367824,16290,0,0.0,2.0602802942548992,True
100122730,18,2.0602802942548992,-0.3,-0.3,1.7602802942548992,syn_347,2.009778,4203,0,0.0,2.0602802942548992,True
100122730,19,2.0602802942548992,0.3,0.2999999999999998,2.360280294254899,syn_312,2.302358,16696,1,1.5999999999999996,2.08652392505157,True
100250921,0,1.808188,0.3,0.2999999999999998,2.1081879999999997,syn_236,2.070068,9348,0,0.0,1.808188,True
100250921,1,1.808188,0.3,0.2999999999999998,2.1081879999999997,syn_1061,1.941705,13230,0,0.0,1.808188,True
100250921,2,1.808188,0.15,0.1499999999999999,1.9581879999999998,syn_315,1.867479,6985,0,0.0,1.808188,True
100250921,3,1.808188,-0.3,-0.3,1.5081879999999999,syn_188,1.476961,6311,0,0.0,1.808188,True
100250921,4,1.808188,0.3,0.2999999999999998,2.1081879999999997,syn_350,2.015115,2569,1,1.5999999999999996,1.8608279947702884,True
100250921,5,1.8608279947702884,-0.3,-0.3,1.5608279947702883,syn_1435,1.69033,1158,0,0.0,1.8608279947702884,True
100250921,6,1.8608279947702884,-0.3,-0.3,1.5608279947702883,syn_675,1.687297,13445,1,1.6,1.8471542869274615,True
100250921,7,1.8471542869274615,0.3,0.2999999999999998,2.1471542869274614,syn_419,2.132551,10275,0,0.0,1.8471542869274615,True
100250921,8,1.8471542869274615,-0.3,-0.3,1.5471542869274615,syn_2056,1.622224,9181,1,1.6,1.8291616675024032,True
100250921,9,1.8291616675024032,-0.3,-0.3,1.5291616675024031,syn_0,1.442454,18533,1,1.6,1.795827907747507,True
100250921,10,1.795827907747507,-0.3,-0.3,1.495827907747507,syn_337,1.489403,5534,0,0.0,1.795827907747507,True
100250921,11,1.795827907747507,-0.15,-0.1499999999999999,1.645827907747507,syn_261,1.481805,7279,1,2.8,1.7719332885508536,True
100250921,12,1.7719332885508536,-0.15,-0.1499999999999999,1.6219332885508537,syn_1080,1.453749,5791,1,2.8,1.7473689292137622,True
100250921,13,1.7473689292137622,-0.15,-0.1499999999999999,1.5973689292137623,syn_377,1.838391,3396,1,2.8,1.7559939634566306,True
100250921,14,1.7559939634566306,-0.15,-0.1499999999999999,1.6059939634566307,syn_1949,1.635728,1636,1,2.8,1.7485292025421857,True
100250921,15,1.7485292025421857,-0.15,-0.1499999999999999,1.5985292025421858,syn_890,1.599827,3741,1,2.8,1.738670342839241,True
100250921,16,1.738670342839241,-0.15,-0.1499999999999999,1.588670342839241,syn_1077,1.656218,11380,0,0.0,1.738670342839241,True
100250921,17,1.738670342839241,-0.15,-0.1499999999999999,1.588670342839241,syn_209,1.785999,19596,1,2.8,1.7420157541100978,True
100250921,18,1.7420157541100978,-0.15,-0.1499999999999999,1.5920157541100979,syn_1693,1.597204,4212,0,0.0,1.7420157541100978,True
100250921,19,1.7420157541100978,-0.15,-0.1499999999999999,1.5920157541100979,syn_74,1.616524,35855,0,0.0,1.7420157541100978,True
100271127,0,1.922398,-0.15,-0.1499999999999999,1.7723980000000001,syn_259,1.905261,163478,1,1.2999999999999998,1.9165414413194657,True
100271127,1,1.9165414413194657,-0.15,-0.1499999999999999,1.7665414413194658,syn_1500,1.773845,9863,0,0.0,1.9165414413194657,True
100271127,2,1.9165414413194657,-0.15,-0.1499999999999999,1.7665414413194658,syn_155,1.717425,3440,1,2.8,1.866822495100975,True
100271127,3,1.866822495100975,-0.15,-0.1499999999999999,1.7168224951009752,syn_139,1.533045,14849,1,2.8,1.840785182056904,True
100271127,4,1.840785182056904,-0.15,-0.1499999999999999,1.690785182056904,syn_86,1.930881,31774,1,2.8,1.8502028984706402,True
100271127,5,1.8502028984706402,-0.15,-0.1499999999999999,1.7002028984706403,syn_143,1.905705,33049,1,2.8,1.8552375575284958,True
100271127,6,1.8552375575284958,-0.15,-0.1499999999999999,1.705237557528496,syn_886,1.938811,11256,1,2.8,1.8633583700041771,True
100271127,7,1.8633583700041771,-0.15,-0.1499999999999999,1.7133583700041772,syn_74,1.616524,35855,0,0.0,1.8633583700041771,True
100271127,8,1.8633583700041771,-0.15,-0.1499999999999999,1.7133583700041772,syn_1500,1.773845,9863,1,2.8,1.8571090725939274,True
100271127,9,1.8571090725939274,-0.15,-0.1499999999999999,1.7071090725939275,syn_2283,1.715237,3184,1,2.8,1.846800229487896,True
100271127,10,1.846800229487896,-0.15,-0.1499999999999999,1.696800229487896,syn_715,1.94349,19799,0,0.0,1.846800229487896,True
100271127,11,1.846800229487896,-0.15,-0.1499999999999999,1.696800229487896,syn_256,1.507986,7324,0,0.0,1.846800229487896,True
100271127,12,1.846800229487896,-0.15,-0.1499999999999999,1.696800229487896,syn_960,1.536474,3732,1,2.8,1.8021442545335293,True
100271127,13,1.8021442545335293,-0.15,-0.1499999999999999,1.6521442545335294,syn_384,1.59847,5166,0,0.0,1.8021442545335293,True
100271127,14,1.8021442545335293,-0.15,-0.1499999999999999,1.6521442545335294,syn_2442,1.474341,1918,0,0.0,1.8021442545335293,True
100271127,15,1.8021442545335293,-0.15,-0.1499999999999999,1.6521442545335294,syn_139,1.533045,14849,1,2.8,1.7824460277091265,True
100271127,16,1.7824460277091265,-0.15,-0.1499999999999999,1.6324460277091266,syn_1512,1.436953,1833,0,0.0,1.7824460277091265,True
100271127,17,1.7824460277091265,-0.15,-0.1499999999999999,1.6324460277091266,syn_139,1.533045,14849,0,0.0,1.7824460277091265,True
100271127,18,1.7824460277091265,0.3,0.3,2.0824460277091266,syn_886,1.938811,11256,1,3.1,1.7982274265717269,True
100271127,19,1.7982274265717269,0.3,0.3,2.098227426571727,syn_106,2.093695,3424,0,0.0,1.7982274265717269,True
100288793,0,1.922398,-0.15,-0.1499999999999999,1.7723980000000001,syn_143,1.905705,33049,1,1.2999999999999998,1.916993231488347,True
100288793,1,1.916993231488347,-0.15,-0.1499999999999999,1.7669932314883472,syn_257,2.028905,9850,1,2.8,1.952715036435008,True
100288793,2,1.952715036435008,-0.15,-0.1499999999999999,1.8027150364350082,syn_617,1.95408,4444,1,1.2999999999999998,1.9532773019503356,True
100288793,3,1.9532773019503356,-0.15,-0.1499999999999999,1.8032773019503356,syn_1005,1.860348,4205,1,1.2999999999999998,1.9450906654577256,True
100288793,4,1.9450906654577256,-0.15,-0.1499999999999999,1.7950906654577257,syn_237,1.753904,12224,1,1.2999999999999998,1.9252433320264817,True
100288793,5,1.9252433320264817,-0.15,-0.1499999999999999,1.7752433320264818,syn_86,1.930881,31774,1,1.2999999999999998,1.9257965860645772,True
100288793,6,1.9257965860645772,-0.15,-0.1499999999999999,1.7757965860645772,syn_1062,1.867461,4340,1,1.2999999999999998,1.924081421432972,True
100288793,7,1.924081421432972,0.15,0.15000000000000013,2.074081421432972,syn_2207,2.00269,69205,1,1.3000000000000003,1.9333346290271283,True
100288793,8,1.9333346290271283,-0.15,-0.1499999999999999,1.7833346290271284,syn_1427,1.985862,7278,1,1.2999999999999998,1.9399599050860405,True
100288793,9,1.9399599050860405,0.15,0.15000000000000013,2.0899599050860407,syn_70,2.308284,44242,0,0.0,1.9399599050860405,True
100288793,10,1.9399599050860405,-0.15,-0.1499999999999999,1.7899599050860406,syn_223,1.794579,13344,1,1.2999999999999998,1.918768416134596,True
100288793,11,1.918768416134596,-0.15,-0.1499999999999999,1.768768416134596,syn_71,1.894498,9906,1,2.8,1.9183783745150567,True
100288793,12,1.9183783745150567,-0.15,-0.1499999999999999,1.7683783745150568,syn_873,1.967555,4108,1,2.8,1.9244645675401688,True
100288793,13,1.9244645675401688,-0.15,-0.1499999999999999,1.774464567540169,syn_257,2.028905,9850,1,1.2999999999999998,1.944164882389784,True
100288793,14,1.944164882389784,-0.15,-0.1499999999999999,1.794164882389784,syn_1077,1.656218,11380,1,1.2999999999999998,1.8942990703265667,True
100288793,15,1.8942990703265667,-0.15,-0.1499999999999999,1.7442990703265668,syn_7,1.794739,12470,1,2.8,1.8867111084740162,True
100288793,16,1.8867111084740162,-0.15,-0.1499999999999999,1.7367111084740163,syn_810,1.744589,1673,0,0.0,1.8867111084740162,True
100288793,17,1.8867111084740162,0.3,0.3,2.1867111084740163,syn_1,2.075843,20039,1,3.1,1.9075636891405583,True
100288793,18,1.9075636891405583,0.3,0.3,2.2075636891405583,syn_749,2.280915,7861,0,0.0,1.9075636891405583,True
100288793,19,1.9075636891405583,0.3,0.3,2.2075636891405583,syn_12,2.27062,22850,1,3.1,1.9451478337626458,True
1003130904,0,-1.675484,0.15,0.1499999999999999,-1.525484,syn_1541,-1.426289,9506,0,0.0,-1.675484,True
1003130904,1,-1.675484,0.15,0.1499999999999999,-1.525484,syn_659,-1.626109,12230,0,0.0,-1.675484,True
1003130904,2,-1.675484,0.15,0.1499999999999999,-1.525484,syn_169,-1.576034,7062,0,0.0,-1.675484,True
1003130904,3,-1.675484,0.15,0.1499999999999999,-1.525484,syn_898,-1.488844,10935,0,0.0,-1.675484,True
1003130904,4,-1.675484,-0.15,-0.1499999999999999,-1.8254839999999999,syn_4648,-1.808464,173,0,0.0,-1.675484,True
1003130904,5,-1.675484,0.15,0.1499999999999999,-1.525484,syn_942,-1.58087,5499,0,0.0,-1.675484,True
1003130904,6,-1.675484,0.3,0.3,-1.375484,syn_288,-1.604816,27308,0,0.0,-1.675484,True
1003130904,7,-1.675484,0.0,0.0,-1.675484,syn_1659,-1.59675,1888,0,0.0,-1.675484,True
1003130904,8,-1.675484,0.15,0.1499999999999999,-1.525484,syn_288,-1.604816,27308,0,0.0,-1.675484,True
1003130904,9,-1.675484,0.3,0.3,-1.375484,syn_341,-1.629253,9074,1,1.6,-1.6656879505541324,True
1003130904,10,-1.6656879505541324,-0.3,-0.3,-1.9656879505541325,syn_4777,-1.932846,1033,0,0.0,-1.6656879505541324,True
1003130904,11,-1.6656879505541324,0.3,0.3,-1.3656879505541324,syn_341,-1.629253,9074,0,0.0,-1.6656879505541324,True
1003130904,12,-1.6656879505541324,-0.15,-0.1499999999999999,-1.8156879505541323,syn_659,-1.626109,12230,1,2.8,-1.6632683372523784,True
1003130904,13,-1.6632683372523784,-0.15,-0.1499999999999999,-1.8132683372523783,syn_1485,-1.639912,1825,1,2.8,-1.6657913497116565,True
1003130904,14,-1.6657913497116565,-0.15,-0.1499999999999999,-1.8157913497116565,syn_288,-1.604816,27308,0,0.0,-1.6657913497116565,True
1003130904,15,-1.6657913497116565,-0.15,-0.1499999999999999,-1.8157913497116565,syn_294,-1.565159,4784,1,2.8,-1.627276873442173,True
1003130904,16,-1.627276873442173,-0.15,-0.1499999999999999,-1.7772768734421729,syn_1123,-1.875722,2484,0,0.0,-1.627276873442173,True
1003130904,17,-1.627276873442173,-0.15,-0.1499999999999999,-1.7772768734421729,syn_502,-1.895393,8247,0,0.0,-1.627276873442173,True
1003130904,18,-1.627276873442173,0.3,0.3,-1.327276873442173,syn_661,-1.405491,3616,0,0.0,-1.627276873442173,True
1003130904,19,-1.627276873442173,-0.15,-0.1499999999999999,-1.7772768734421729,syn_561,-1.975463,317,0,0.0,-1.627276873442173,True
1003364646,0,-1.675484,-0.15,-0.1499999999999999,-1.8254839999999999,syn_2340,-1.758304,438,0,0.0,-1.675484,True
1003364646,1,-1.675484,0.15,0.1499999999999999,-1.525484,syn_659,-1.626109,12230,0,0.0,-1.675484,True
1003364646,2,-1.675484,0.15,0.1499999999999999,-1.525484,syn_98,-1.479343,3553,0,0.0,-1.675484,True
1003364646,3,-1.675484,-0.15,-0.1499999999999999,-1.8254839999999999,syn_743,-1.990768,4095,0,0.0,-1.675484,True
1003364646,4,-1.675484,-0.3,-0.3,-1.975484,syn_1197,-1.854924,14848,1,1.6,-1.7294305844631195,True
1003364646,5,-1.7294305844631195,-0.3,-0.2999999999999998,-2.0294305844631193,syn_4263,-1.904237,449,0,0.0,-1.7294305844631195,True
1003364646,6,-1.7294305844631195,-0.15,-0.1499999999999999,-1.8794305844631194,syn_1161,-1.813153,495,1,1.2999999999999998,-1.741968561190009,True
1003364646,7,-1.741968561190009,-0.15,-0.1499999999999999,-1.891968561190009,syn_2129,-2.082849,1487,0,0.0,-1.741968561190009,True
1003364646,8,-1.741968561190009,0.15,0.1499999999999999,-1.5919685611900092,syn_1659,-1.59675,1888,0,0.0,-1.741968561190009,True
1003364646,9,-1.741968561190009,-0.3,-0.2999999999999998,-2.041968561190009,syn_414,-2.087186,3921,1,1.5999999999999996,-1.7686025949593782,True
1003364646,10,-1.7686025949593782,-0.3,-0.2999999999999998,-2.068602594959378,syn_683,-1.866947,649,1,1.5999999999999996,-1.7788735593136549,True
1003364646,11,-1.7788735593136549,-0.3,-0.2999999999999998,-2.0788735593136547,syn_534,-1.966495,8723,1,1.5999999999999996,-1.794216288479805,True
1003364646,12,-1.794216288479805,-0.3,-0.2999999999999998,-2.094216288479805,syn_548,-1.869298,834,1,1.5999999999999996,-1.8028736526545286,True
1003364646,13,-1.8028736526545286,-0.3,-0.2999999999999998,-2.1028736526545284,syn_418,-1.997112,1116,1,1.5999999999999996,-1.8180945182617902,True
1003364646,14,-1.8180945182617902,-0.3,-0.2999999999999998,-2.11809451826179,syn_2205,-2.08869,1632,1,1.5999999999999996,-1.8390785979505777,True
1003364646,15,-1.8390785979505777,-0.3,-0.2999999999999998,-2.1390785979505775,syn_1197,-1.854924,14848,1,1.5999999999999996,-1.849812101798892,True
1003364646,16,-1.849812101798892,-0.3,-0.2999999999999998,-2.149812101798892,syn_627,-2.078131,2947,0,0.0,-1.849812101798892,True
1003364646,17,-1.849812101798892,-0.3,-0.2999999999999998,-2.149812101798892,syn_2848,-1.86077,652,1,1.5999999999999996,-1.8619686367388963,True
1003364646,18,-1.8619686367388963,-0.3,-0.2999999999999998,-2.161968636738896,syn_605,-2.013709,3338,0,0.0,-1.8619686367388963,True
1003364646,19,-1.8619686367388963,-0.3,-0.2999999999999998,-2.161968636738896,syn_570,-2.258579,29374,0,0.0,-1.8619686367388963,True
100362064,0,-1.817979,0.0,0.0,-1.817979,syn_2211,-1.720013,24619,0,0.0,-1.817979,True
100362064,1,-1.817979,-0.3,-0.3,-2.117979,syn_1197,-1.854924,14848,0,0.0,-1.817979,True
100362064,2,-1.817979,0.3,0.3,-1.517979,syn_43,-1.598625,13496,0,0.0,-1.817979,True
100362064,3,-1.817979,-0.15,-0.1499999999999999,-1.967979,syn_697,-1.930112,6714,0,0.0,-1.817979,True
100362064,4,-1.817979,-0.3,-0.3,-2.117979,syn_2266,-2.081139,1621,0,0.0,-1.817979,True
100362064,5,-1.817979,0.15,0.1499999999999999,-1.667979,syn_4777,-1.932846,1033,0,0.0,-1.817979,True
100362064,6,-1.817979,0.3,0.3,-1.517979,syn_969,-1.556075,4293,0,0.0,-1.817979,True
100362064,7,-1.817979,-0.3,-0.3,-2.117979,syn_395,-1.92365,4399,0,0.0,-1.817979,True
100362064,8,-1.817979,0.3,0.3,-1.517979,syn_169,-1.576034,7062,0,0.0,-1.817979,True
100362064,9,-1.817979,0.15,0.1499999999999999,-1.667979,syn_288,-1.604816,27308,0,0.0,-1.817979,True
100362064,10,-1.817979,0.3,0.3,-1.517979,syn_325,-1.435339,2066,0,0.0,-1.817979,True
100362064,11,-1.817979,-0.3,-0.3,-2.117979,syn_66,-2.10622,4597,0,0.0,-1.817979,True
100362064,12,-1.817979,0.15,0.1499999999999999,-1.667979,syn_477,-1.898001,7985,0,0.0,-1.817979,True
100362064,13,-1.817979,0.3,0.3,-1.517979,syn_288,-1.604816,27308,0,0.0,-1.817979,True
100362064,14,-1.817979,0.0,0.0,-1.817979,syn_785,-1.90427,4124,1,0.5,-1.8519682320334911,True
100362064,15,-1.8519682320334911,0.15,0.1499999999999999,-1.7019682320334912,syn_542,-1.894772,2188,1,1.2999999999999998,-1.8595808702089787,True
100362064,16,-1.8595808702089787,0.15,0.1499999999999999,-1.7095808702089788,syn_2211,-1.720013,24619,0,0.0,-1.8595808702089787,True
100362064,17,-1.8595808702089787,0.15,0.1499999999999999,-1.7095808702089788,syn_341,-1.629253,9074,0,0.0,-1.8595808702089787,True
100362064,18,-1.8595808702089787,0.3,0.3,-1.5595808702089786,syn_898,-1.488844,10935,0,0.0,-1.8595808702089787,True
100362064,19,-1.8595808702089787,0.0,0.0,-1.8595808702089787,syn_439,-1.862751,7165,1,0.5,-1.8678368287661076,True
1004245488,0,2.295991,-0.15,-0.1499999999999999,2.145991,syn_2207,2.00269,69205,0,0.0,2.295991,True
1004245488,1,2.295991,-0.15,-0.1499999999999999,2.145991,syn_259,1.905261,163478,0,0.0,2.295991,True
1004245488,2,2.295991,-0.15,-0.1499999999999999,2.145991,syn_2324,2.232759,2176,0,0.0,2.295991,True
1004245488,3,2.295991,0.3,0.2999999999999998,2.5959909999999997,syn_4295,2.393264,1877,0,0.0,2.295991,True
1004245488,4,2.295991,-0.15,-0.1499999999999999,2.145991,syn_70,2.308284,44242,1,1.2999999999999998,2.299723107579708,True
1004245488,5,2.299723107579708,-0.15,-0.1499999999999999,2.149723107579708,syn_164,2.33636,9035,1,1.2999999999999998,2.310947947416067,True
1004245488,6,2.310947947416067,-0.15,-0.1499999999999999,2.160947947416067,syn_1,2.075843,20039,0,0.0,2.310947947416067,True
1004245488,7,2.310947947416067,-0.15,-0.1499999999999999,2.160947947416067,syn_1208,2.341276,3775,0,0.0,2.310947947416067,True
1004245488,8,2.310947947416067,-0.15,-0.1499999999999999,2.160947947416067,syn_714,2.124888,9993,1,1.2999999999999998,2.265783105257511,True
1004245488,9,2.265783105257511,-0.15,-0.1499999999999999,2.115783105257511,syn_966,1.902804,6091,1,2.8,2.2183926927182673,True
1004245488,10,2.2183926927182673,-0.15,-0.1499999999999999,2.0683926927182674,syn_580,2.312412,8455,1,2.8,2.2342415416870116,True
1004245488,11,2.2342415416870116,-0.15,-0.1499999999999999,2.0842415416870117,syn_291,2.345482,10790,1,2.8,2.249997243497133,True
